order_id,customer_id,customer_name,customer_email,product_name,category,region,state,quantity,unit_price,discount_rate,net_revenue,payment_method,order_date,delivery_days,returned,salesperson_id,year,month,quarter,day_of_week,gross_revenue,comparison
ORD-117579,CUST-04825,David Cruz,edwardjohnson@example.org,Kettle,Home & Kitchen,Kano,Kano,6,36500.0,0.0,219000.0,Card,2023-01-16,12,Yes,SP-046,2023,January,1,Monday,219000.0,True
ORD-117580,CUST-10061,Tiffany Simpson,courtney40@example.org,RC Car,Toys,Lagos,Lagos,10,10200.0,0.0,102000.0,POS,2022-05-15,13,No,SP-048,2022,May,2,Sunday,102000.0,True
ORD-117581,CUST-03095,Brandon Berg,colejennifer@example.org,Board Game,Toys,Abuja,Abuja,10,7800.0,0.0,78000.0,Transfer,2021-07-25,13,No,SP-015,2021,July,3,Sunday,78000.0,True
ORD-117582,CUST-16854,Lee Welch,thomasdaniel@example.com,Smart TV,Electronics,Ibadan,Ibadan,8,108900.0,0.0,871200.0,Cash,2022-07-02,11,No,SP-020,2022,July,3,Saturday,871200.0,True
ORD-117583,CUST-18409,Cheryl Garrett,julianschultz@example.org,Blender,Home & Kitchen,Ibadan,Ibadan,9,36500.0,0.1,295650.0,Transfer,2023-07-24,3,No,SP-030,2023,July,3,Monday,328500.0,False
ORD-117584,CUST-15620,Gloria Clark,joycefritz@example.net,Fruit Juice,Food & Beverage,Kano,Kano,18,5300.0,0.0,95400.0,Transfer,2023-08-11,4,No,SP-018,2023,August,3,Friday,95400.0,True
ORD-117585,CUST-14463,Nicole Mclaughlin,david77@example.com,Body Lotion,Health & Beauty,Kaduna,Kaduna,12,10900.0,0.05,124260.0,POS,2021-10-30,7,No,SP-043,2021,October,4,Saturday,130800.0,False
ORD-117586,CUST-06802,Mandy Mitchell,michael07@example.net,Stuffed Animal,Toys,Benin City,Benin City,5,12400.0,0.0,62000.0,POS,2022-05-07,7,No,SP-041,2022,May,2,Saturday,62000.0,True
ORD-117587,CUST-05921,Zachary Rivera,inorman@example.org,LEGO Set,Toys,Kaduna,Kaduna,1,14600.0,0.0,14600.0,Transfer,2021-04-17,5,Yes,SP-032,2021,April,2,Saturday,14600.0,True
ORD-117588,CUST-08539,Gilbert Morgan,burchdavid@example.com,Headphones,Electronics,Port Harcourt,Port Harcourt,18,48900.0,0.0,880200.0,POS,2023-10-06,1,Yes,SP-027,2023,October,4,Friday,880200.0,True
ORD-117589,CUST-10417,Alexander Carter,ericjoseph@example.org,Body Lotion,Health & Beauty,Benin City,Benin City,3,10600.0,0.0,31800.0,Card,2023-01-29,1,No,SP-035,2023,January,1,Sunday,31800.0,True
ORD-117590,CUST-18277,Matthew Cohen DDS,zkelly@example.net,Sneakers,Clothing,Kano,Kano,17,18200.0,0.2,247520.0,Card,2022-08-04,8,No,SP-017,2022,August,3,Thursday,309400.0,False
ORD-117591,CUST-09672,Kenneth Blake,angelawilliamson@example.com,Science Fiction,Books,Enugu,Enugu,7,6800.0,0.0,47600.0,POS,2022-03-08,9,No,SP-001,2022,March,1,Tuesday,47600.0,True
ORD-117592,CUST-03293,William House,elaine94@example.org,Microwave,Home & Kitchen,Abuja,Abuja,1,14600.0,0.1,13140.0,Card,2022-02-18,5,No,SP-037,2022,February,1,Friday,14600.0,False
ORD-117593,CUST-04405,Christian Wallace,freemankelly@example.org,Shampoo,Health & Beauty,Abuja,Abuja,10,5900.0,0.0,59000.0,Cash,2022-11-12,5,No,SP-016,2022,November,4,Saturday,59000.0,True
ORD-117594,CUST-10883,Marvin Jones,frank94@example.org,Vitamins,Health & Beauty,Enugu,Enugu,1,7500.0,0.0,7500.0,Online,2023-03-04,3,No,SP-009,2023,March,1,Saturday,7500.0,True
ORD-117595,CUST-17752,Kimberly Robinson,ashleyshaw@example.org,T-Shirt,Clothing,Kaduna,Kaduna,13,12600.0,0.0,163800.0,Online,2022-06-19,11,No,SP-022,2022,June,2,Sunday,163800.0,True
ORD-117596,CUST-08889,Gregory Anthony,cjacobs@example.com,Fiction Novel,Books,Port Harcourt,Port Harcourt,18,3800.0,0.2,54720.0,Transfer,2023-09-28,12,No,SP-013,2023,September,3,Thursday,68400.0,False
ORD-117597,CUST-05157,Lisa Smith,dianabarnes@example.com,Curtains,Home & Kitchen,Abuja,Abuja,10,18500.0,0.05,175750.0,Transfer,2021-03-01,1,No,SP-043,2021,March,1,Monday,185000.0,False
ORD-117598,CUST-06255,Elizabeth Mcfarland,joshua15@example.org,Headphones,Electronics,Benin City,Benin City,15,119300.0,0.15,1521075.0,Transfer,2022-07-20,9,No,SP-010,2022,July,3,Wednesday,1789500.0,False
ORD-117599,CUST-15397,Lindsay Garcia,jonesrichard@example.org,LEGO Set,Toys,Ibadan,Ibadan,15,9200.0,0.1,124200.0,Card,2023-11-14,10,No,SP-010,2023,November,4,Tuesday,138000.0,False
ORD-117600,CUST-15312,Curtis Hall,bryanortiz@example.com,Cookbook,Books,Enugu,Enugu,10,4100.0,0.0,41000.0,POS,2023-05-01,6,No,SP-006,2023,May,2,Monday,41000.0,True
ORD-117601,CUST-11628,Luis Olson,anthonyharrington@example.org,Tea Bags,Food & Beverage,Kaduna,Kaduna,9,7000.0,0.1,56700.0,Cash,2022-02-28,2,Yes,SP-042,2022,February,1,Monday,63000.0,False
ORD-117602,CUST-15855,Max Gilmore,james64@example.org,Science Fiction,Books,Ibadan,Ibadan,4,7000.0,0.2,22400.0,Online,2023-12-11,12,No,SP-050,2023,December,4,Monday,28000.0,False
ORD-117603,CUST-03694,Carmen Hoffman,bakermegan@example.org,Vitamins,Health & Beauty,Kano,Kano,10,12300.0,0.2,98400.0,Online,2022-10-10,3,Yes,SP-009,2022,October,4,Monday,123000.0,False
ORD-117604,CUST-12235,Logan Williams,jeremiah00@example.net,Toothpaste,Health & Beauty,Ibadan,Ibadan,9,3700.0,0.0,33300.0,Online,2021-10-13,3,No,SP-042,2021,October,4,Wednesday,33300.0,True
ORD-117605,CUST-09835,Alexander Harvey,epowers@example.com,Stuffed Animal,Toys,Kaduna,Kaduna,20,8600.0,0.2,137600.0,USSD,2023-09-02,11,No,SP-001,2023,September,3,Saturday,172000.0,False
ORD-117606,CUST-02313,Donald Roberts,brianthompson@example.net,Data Science Book,Books,Kano,Kano,20,8000.0,0.15,136000.0,Online,2023-07-27,11,Yes,SP-020,2023,July,3,Thursday,160000.0,False
ORD-117607,CUST-17787,John Farmer,alexisconley@example.net,Face Cream,Health & Beauty,Ibadan,Ibadan,18,7300.0,0.0,131400.0,USSD,2022-10-18,3,No,SP-015,2022,October,4,Tuesday,131400.0,True
ORD-117608,CUST-08485,Gregory Austin,sdelacruz@example.org,Pillow Set,Home & Kitchen,Kano,Kano,13,32600.0,0.1,381420.0,Online,2023-08-07,6,No,SP-047,2023,August,3,Monday,423800.0,False
ORD-117609,CUST-18748,Alexa Parker,kbyrd@example.org,Bicycle Helmet,Sports,Benin City,Benin City,16,18400.0,0.0,294400.0,USSD,2023-01-15,7,No,SP-025,2023,January,1,Sunday,294400.0,True
ORD-117610,CUST-06336,Christian Allen,jesse49@example.org,Rice (5kg),Food & Beverage,Kaduna,Kaduna,3,2500.0,0.15,6375.0,POS,2021-07-20,5,No,SP-016,2021,July,3,Tuesday,7500.0,False
ORD-117611,CUST-17829,Jessica Henson,donnaluna@example.org,Jeans,Clothing,Ibadan,Ibadan,4,11900.0,0.0,47600.0,Card,2021-11-18,6,No,SP-011,2021,November,4,Thursday,47600.0,True
ORD-117612,CUST-11398,Christine Oneill,allisonschneider@example.net,Tennis Racket,Sports,Lagos,Lagos,14,18200.0,0.05,242060.0,USSD,2023-11-09,7,Yes,SP-043,2023,November,4,Thursday,254800.0,False
ORD-117613,CUST-05494,Jessica Brennan,gonzalezethan@example.net,Power Bank,Electronics,Port Harcourt,Port Harcourt,3,107600.0,0.1,290520.0,Transfer,2022-02-05,2,No,SP-029,2022,February,1,Saturday,322800.0,False
ORD-117614,CUST-14216,Anthony Johnson,ashley73@example.org,Smart TV,Electronics,Kano,Kano,19,119800.0,0.15,1934770.0,Transfer,2022-08-27,2,No,SP-029,2022,August,3,Saturday,2276200.0,False
ORD-117615,CUST-15109,Ryan Watkins,ivaldez@example.net,Microwave,Home & Kitchen,Ibadan,Ibadan,20,19400.0,0.0,388000.0,Transfer,2022-05-10,14,No,SP-048,2022,May,2,Tuesday,388000.0,True
ORD-117616,CUST-04346,Mr. Michael Fisher,jacobwilson@example.net,Board Game,Toys,Enugu,Enugu,20,9500.0,0.0,190000.0,Transfer,2022-12-12,13,No,SP-013,2022,December,4,Monday,190000.0,True
ORD-117617,CUST-01597,Sharon Mcdonald,obrienwillie@example.com,Camera,Electronics,Lagos,Lagos,2,59400.0,0.05,112860.0,USSD,2023-09-07,13,Yes,SP-047,2023,September,3,Thursday,118800.0,False
ORD-117618,CUST-05402,Megan Ray,welchbeth@example.com,Fiction Novel,Books,Enugu,Enugu,6,4000.0,0.2,19200.0,Transfer,2021-12-03,7,No,SP-006,2021,December,4,Friday,24000.0,False
ORD-117619,CUST-15451,Aaron Young,rgomez@example.com,Kettle,Home & Kitchen,Kaduna,Kaduna,11,19500.0,0.05,203775.0,Online,2023-07-26,10,No,SP-040,2023,July,3,Wednesday,214500.0,False
ORD-117620,CUST-12238,Lauren Tate,bmorgan@example.net,Gym Bag,Sports,Benin City,Benin City,11,27300.0,0.15,255255.0,USSD,2022-02-15,1,No,SP-007,2022,February,1,Tuesday,300300.0,False
ORD-117621,CUST-07873,Alexander Cummings,kevin19@example.org,Vitamins,Health & Beauty,Kano,Kano,3,8600.0,0.0,25800.0,POS,2023-03-13,12,No,SP-024,2023,March,1,Monday,25800.0,True
ORD-117622,CUST-07693,Shelly Miles,xweaver@example.com,Sandals,Clothing,Kano,Kano,13,15300.0,0.1,179010.0,Online,2022-07-22,9,No,SP-032,2022,July,3,Friday,198900.0,False
ORD-117623,CUST-18007,Judy Swanson,derekwilson@example.com,Running Shoes,Sports,Benin City,Benin City,18,29200.0,0.05,499320.0,POS,2021-08-12,3,No,SP-048,2021,August,3,Thursday,525600.0,False
ORD-117624,CUST-01942,Timothy Gonzalez,kellyjackson@example.net,Shampoo,Health & Beauty,Kaduna,Kaduna,14,7100.0,0.2,79520.0,POS,2021-02-06,11,No,SP-027,2021,February,1,Saturday,99400.0,False
ORD-117625,CUST-12108,Jeremy Hunter,royarcher@example.com,Olive Oil,Food & Beverage,Enugu,Enugu,1,6900.0,0.0,6900.0,Card,2023-09-17,5,No,SP-025,2023,September,3,Sunday,6900.0,True
ORD-117626,CUST-08663,Ruth Mcconnell,salvarez@example.net,Fiction Novel,Books,Kano,Kano,4,4100.0,0.0,16400.0,Online,2023-06-06,1,No,SP-020,2023,June,2,Tuesday,16400.0,True
ORD-117627,CUST-17672,Shannon Stevens,mikayladunn@example.com,Fiction Novel,Books,Abuja,Abuja,20,5300.0,0.2,84800.0,Card,2023-07-14,13,No,SP-007,2023,July,3,Friday,106000.0,False
ORD-117628,CUST-04256,Stacey Jimenez,thomasjohn@example.com,LEGO Set,Toys,Kano,Kano,14,13000.0,0.0,182000.0,POS,2023-12-16,12,No,SP-034,2023,December,4,Saturday,182000.0,True
ORD-117629,CUST-04112,Patrick Mann,kmercer@example.com,History,Books,Enugu,Enugu,10,4000.0,0.15,34000.0,Transfer,2023-06-08,9,No,SP-002,2023,June,2,Thursday,40000.0,False
ORD-117630,CUST-16250,Melissa Butler,ezavala@example.com,Curtains,Home & Kitchen,Port Harcourt,Port Harcourt,6,28800.0,0.0,172800.0,Online,2022-09-03,3,No,SP-013,2022,September,3,Saturday,172800.0,True
ORD-117631,CUST-18004,Mrs. Lauren Miller,estone@example.com,Doll,Toys,Kaduna,Kaduna,17,12300.0,0.1,188190.0,Online,2021-07-23,1,Yes,SP-042,2021,July,3,Friday,209100.0,False
ORD-117632,CUST-13007,Katie Welch,bradleyisaac@example.com,Action Figure,Toys,Benin City,Benin City,10,7500.0,0.0,75000.0,Card,2022-01-15,1,No,SP-021,2022,January,1,Saturday,75000.0,True
ORD-117633,CUST-02293,Ann Alexander,jeffreydunn@example.net,Children Book,Books,Port Harcourt,Port Harcourt,15,8400.0,0.0,126000.0,USSD,2021-05-11,4,No,SP-017,2021,May,2,Tuesday,126000.0,True
ORD-117634,CUST-18327,Michael Cohen,thomaspierce@example.net,Toothpaste,Health & Beauty,Port Harcourt,Port Harcourt,7,10400.0,0.0,72800.0,Online,2023-05-11,10,No,SP-018,2023,May,2,Thursday,72800.0,True
ORD-117635,CUST-10608,Jasmine Stanton,bryan03@example.org,Body Lotion,Health & Beauty,Ibadan,Ibadan,20,4100.0,0.05,77900.0,Cash,2022-05-07,3,Yes,SP-031,2022,May,2,Saturday,82000.0,False
ORD-117636,CUST-16609,Jose Park,virginia46@example.org,Puzzle,Toys,Abuja,Abuja,14,5100.0,0.0,71400.0,POS,2023-02-25,7,No,SP-010,2023,February,1,Saturday,71400.0,True
ORD-117637,CUST-05051,John Gamble,whenry@example.com,Smartphone,Electronics,Abuja,Abuja,2,96400.0,0.0,192800.0,Transfer,2023-10-20,11,No,SP-018,2023,October,4,Friday,192800.0,True
ORD-117638,CUST-17172,Betty King,jorge94@example.org,Yoga Mat,Sports,Ibadan,Ibadan,2,16500.0,0.05,31350.0,POS,2021-08-09,4,No,SP-018,2021,August,3,Monday,33000.0,False
ORD-117639,CUST-06539,Mr. Michael Becker DDS,melanie25@example.com,Fiction Novel,Books,Ibadan,Ibadan,13,6900.0,0.0,89700.0,Card,2021-07-13,3,No,SP-047,2021,July,3,Tuesday,89700.0,True
ORD-117640,CUST-07435,Brandon Lopez,ichan@example.net,Tablet,Electronics,Ibadan,Ibadan,13,83500.0,0.0,1085500.0,Transfer,2023-01-02,8,Yes,SP-023,2023,January,1,Monday,1085500.0,True
ORD-117641,CUST-19182,Joshua Swanson,karenbradford@example.net,Dumbbells,Sports,Abuja,Abuja,3,10800.0,0.05,30780.0,Online,2021-04-16,1,No,SP-007,2021,April,2,Friday,32400.0,False
ORD-117642,CUST-16126,Paul Todd,nancy13@example.org,Headphones,Electronics,Ibadan,Ibadan,19,124200.0,0.0,2359800.0,POS,2021-12-10,2,No,SP-011,2021,December,4,Friday,2359800.0,True
ORD-117643,CUST-19239,Laura Johnson,dennismonroe@example.com,Pillow Set,Home & Kitchen,Ibadan,Ibadan,18,20300.0,0.1,328860.0,USSD,2021-10-10,12,No,SP-003,2021,October,4,Sunday,365400.0,False
ORD-117644,CUST-04927,Maurice Evans,jonesrebecca@example.org,Camera,Electronics,Kano,Kano,18,45800.0,0.1,741960.0,Cash,2021-01-31,10,No,SP-047,2021,January,1,Sunday,824400.0,False
ORD-117645,CUST-08351,Shawn Wood,aimee24@example.com,History,Books,Lagos,Lagos,2,5600.0,0.2,8960.0,POS,2021-03-15,11,No,SP-037,2021,March,1,Monday,11200.0,False
ORD-117646,CUST-07239,Nicholas Mendoza,tsmith@example.net,Smartphone,Electronics,Lagos,Lagos,10,57800.0,0.1,520200.0,Online,2022-08-04,13,No,SP-044,2022,August,3,Thursday,578000.0,False
ORD-117647,CUST-01078,David Jones,xanderson@example.com,Headphones,Electronics,Ibadan,Ibadan,5,53000.0,0.0,265000.0,Online,2023-03-19,4,No,SP-008,2023,March,1,Sunday,265000.0,True
ORD-117648,CUST-02540,Brandon Barker,wlee@example.net,Hair Dye,Health & Beauty,Kaduna,Kaduna,17,9300.0,0.0,158100.0,Card,2023-08-18,8,No,SP-028,2023,August,3,Friday,158100.0,True
ORD-117649,CUST-12198,Jonathan Mullins,wcastro@example.net,Energy Drink,Food & Beverage,Kaduna,Kaduna,9,6400.0,0.2,46080.0,USSD,2022-04-28,14,No,SP-037,2022,April,2,Thursday,57600.0,False
ORD-117650,CUST-16501,Abigail Conner,parsonschristian@example.org,Face Cream,Health & Beauty,Enugu,Enugu,11,6200.0,0.15,57970.0,Cash,2022-12-11,5,No,SP-029,2022,December,4,Sunday,68200.0,False
ORD-117651,CUST-02296,Monica Thompson,sandovaltyler@example.net,Bicycle Helmet,Sports,Abuja,Abuja,3,16800.0,0.0,50400.0,USSD,2023-07-10,6,No,SP-039,2023,July,3,Monday,50400.0,True
ORD-117652,CUST-13474,Jackson Peters,davidramirez@example.com,Olive Oil,Food & Beverage,Kano,Kano,1,4200.0,0.2,3360.0,Cash,2022-01-31,10,No,SP-014,2022,January,1,Monday,4200.0,False
ORD-117653,CUST-13634,Diane Osborne,huangashley@example.com,Frying Pan,Home & Kitchen,Ibadan,Ibadan,6,11600.0,0.0,69600.0,Card,2022-04-25,3,No,SP-048,2022,April,2,Monday,69600.0,True
ORD-117654,CUST-04518,Rachel Lowe,mark40@example.com,Headphones,Electronics,Benin City,Benin City,6,78500.0,0.2,376800.0,Transfer,2021-04-18,2,No,SP-047,2021,April,2,Sunday,471000.0,False
ORD-117655,CUST-07308,Bradley King,adam56@example.net,Curtains,Home & Kitchen,Kaduna,Kaduna,20,32000.0,0.2,512000.0,Online,2023-09-09,3,No,SP-014,2023,September,3,Saturday,640000.0,False
ORD-117656,CUST-16963,Kimberly Harris,manninghannah@example.com,Smart TV,Electronics,Abuja,Abuja,13,107700.0,0.0,1400100.0,Online,2023-04-22,7,No,SP-047,2023,April,2,Saturday,1400100.0,True
ORD-117657,CUST-08602,Janet Durham,usmith@example.net,Self-Help,Books,Benin City,Benin City,11,6000.0,0.1,59400.0,Online,2023-10-16,1,No,SP-006,2023,October,4,Monday,66000.0,False
ORD-117658,CUST-03972,Dustin Burgess,elizabethcardenas@example.org,Smart TV,Electronics,Port Harcourt,Port Harcourt,9,118400.0,0.1,959040.0,Transfer,2021-03-09,11,Yes,SP-044,2021,March,1,Tuesday,1065600.0,False
ORD-117659,CUST-09310,Hunter Nguyen,mjones@example.com,Bicycle Helmet,Sports,Kaduna,Kaduna,16,29900.0,0.0,478400.0,POS,2023-03-16,13,No,SP-020,2023,March,1,Thursday,478400.0,True
ORD-117660,CUST-05202,Jasmine Richardson,mirandajohnson@example.org,Hair Dye,Health & Beauty,Abuja,Abuja,12,6700.0,0.0,80400.0,USSD,2022-11-05,8,Yes,SP-017,2022,November,4,Saturday,80400.0,True
ORD-117661,CUST-09518,Renee Galloway,scottparker@example.org,Stuffed Animal,Toys,Port Harcourt,Port Harcourt,15,4400.0,0.0,66000.0,Card,2023-08-07,10,No,SP-017,2023,August,3,Monday,66000.0,True
ORD-117662,CUST-10934,Miss Melissa Atkinson,uhernandez@example.com,Running Shoes,Sports,Benin City,Benin City,11,9500.0,0.2,83600.0,POS,2021-12-09,3,No,SP-027,2021,December,4,Thursday,104500.0,False
ORD-117663,CUST-06681,Tina Keller,jpark@example.org,Doll,Toys,Kaduna,Kaduna,10,9700.0,0.2,77600.0,POS,2021-04-23,14,No,SP-035,2021,April,2,Friday,97000.0,False
ORD-117664,CUST-17475,Austin Martinez,thomas34@example.org,Curtains,Home & Kitchen,Lagos,Lagos,1,37500.0,0.0,37500.0,POS,2021-08-20,7,No,SP-047,2021,August,3,Friday,37500.0,True
ORD-117665,CUST-10429,Dillon Quinn,fvargas@example.net,Smartphone,Electronics,Port Harcourt,Port Harcourt,15,116800.0,0.0,1752000.0,Online,2021-07-12,11,No,SP-043,2021,July,3,Monday,1752000.0,True
ORD-117666,CUST-05939,Patricia Beasley,michaelkeller@example.net,Sandals,Clothing,Port Harcourt,Port Harcourt,9,16800.0,0.0,151200.0,USSD,2023-02-24,11,No,SP-025,2023,February,1,Friday,151200.0,True
ORD-117667,CUST-09695,David Weeks,elizabetheverett@example.net,Smart TV,Electronics,Kano,Kano,14,80700.0,0.0,1129800.0,Transfer,2021-09-11,11,No,SP-045,2021,September,3,Saturday,1129800.0,True
ORD-117668,CUST-14733,Eric Keller,andersonvincent@example.com,Data Science Book,Books,Kaduna,Kaduna,17,3900.0,0.2,53040.0,Transfer,2021-07-26,8,No,SP-006,2021,July,3,Monday,66300.0,False
ORD-117669,CUST-11756,Scott Harvey,frank63@example.org,Olive Oil,Food & Beverage,Kaduna,Kaduna,9,6100.0,0.0,54900.0,Cash,2021-11-14,14,No,SP-003,2021,November,4,Sunday,54900.0,True
ORD-117670,CUST-03693,Peter Jimenez,zrodgers@example.com,Blender,Home & Kitchen,Abuja,Abuja,16,34900.0,0.05,530480.0,USSD,2023-02-15,10,Yes,SP-016,2023,February,1,Wednesday,558400.0,False
ORD-117671,CUST-10636,James Anderson,olsentaylor@example.org,Data Science Book,Books,Ibadan,Ibadan,13,8600.0,0.0,111800.0,Transfer,2021-01-05,6,No,SP-035,2021,January,1,Tuesday,111800.0,True
ORD-117672,CUST-13755,Bryan Miller,briana39@example.org,Curtains,Home & Kitchen,Kaduna,Kaduna,13,16900.0,0.0,219700.0,Cash,2021-05-09,10,No,SP-001,2021,May,2,Sunday,219700.0,True
ORD-117673,CUST-06565,Adrian Shaw,hendrickschad@example.com,Coffee Beans,Food & Beverage,Lagos,Lagos,10,2500.0,0.05,23750.0,Online,2023-12-17,2,No,SP-017,2023,December,4,Sunday,25000.0,False
ORD-117674,CUST-12932,Catherine Jimenez,ebanks@example.com,Dress,Clothing,Ibadan,Ibadan,17,11600.0,0.0,197200.0,POS,2022-02-01,9,No,SP-037,2022,February,1,Tuesday,197200.0,True
ORD-117675,CUST-08030,Leslie Baldwin,jimmyherrera@example.com,Shampoo,Health & Beauty,Abuja,Abuja,9,7900.0,0.2,56880.0,Card,2023-11-16,13,No,SP-034,2023,November,4,Thursday,71100.0,False
ORD-117676,CUST-18752,Danielle Rose,rodriguezamanda@example.org,Camera,Electronics,Kaduna,Kaduna,17,88800.0,0.0,1509600.0,Cash,2023-03-02,7,No,SP-023,2023,March,1,Thursday,1509600.0,True
ORD-117677,CUST-12332,Kenneth Santiago,frank87@example.com,Shampoo,Health & Beauty,Benin City,Benin City,9,10400.0,0.15,79560.0,USSD,2022-12-11,9,No,SP-009,2022,December,4,Sunday,93600.0,False
ORD-117678,CUST-14518,Tracy Beck,todd65@example.net,Pillow Set,Home & Kitchen,Port Harcourt,Port Harcourt,3,20600.0,0.1,55620.0,USSD,2023-12-08,14,No,SP-004,2023,December,4,Friday,61800.0,False
ORD-117679,CUST-01339,Beth Hubbard,jeffery10@example.net,Toothpaste,Health & Beauty,Kano,Kano,3,4200.0,0.1,11340.0,Cash,2021-04-12,12,No,SP-040,2021,April,2,Monday,12600.0,False
ORD-117680,CUST-13856,Christopher Oliver,smithmary@example.com,Tablet,Electronics,Kano,Kano,5,102400.0,0.15,435200.0,Card,2023-02-02,3,No,SP-023,2023,February,1,Thursday,512000.0,False
ORD-117681,CUST-01471,Dustin Warner,rachel71@example.org,Sunscreen,Health & Beauty,Enugu,Enugu,3,10400.0,0.05,29640.0,Online,2023-10-05,3,No,SP-037,2023,October,4,Thursday,31200.0,False
ORD-117682,CUST-02751,Stephen Choi,matthewsanchez@example.com,Rice (5kg),Food & Beverage,Benin City,Benin City,12,3200.0,0.2,30720.0,POS,2022-08-13,5,No,SP-018,2022,August,3,Saturday,38400.0,False
ORD-117683,CUST-03026,Melissa Mccann,terrycindy@example.org,Tea Bags,Food & Beverage,Ibadan,Ibadan,16,7200.0,0.0,115200.0,USSD,2022-09-27,9,No,SP-010,2022,September,3,Tuesday,115200.0,True
ORD-117684,CUST-17416,Richard Reese,flynnamanda@example.net,Fiction Novel,Books,Abuja,Abuja,13,4800.0,0.05,59280.0,Card,2022-01-17,14,No,SP-010,2022,January,1,Monday,62400.0,False
ORD-117685,CUST-03350,Melissa Mitchell,ayersjonathan@example.com,Charger,Electronics,Kano,Kano,10,79800.0,0.0,798000.0,USSD,2021-06-03,3,No,SP-009,2021,June,2,Thursday,798000.0,True
ORD-117686,CUST-11164,Madison Garcia,darleneherring@example.com,Olive Oil,Food & Beverage,Port Harcourt,Port Harcourt,2,7100.0,0.05,13490.0,Transfer,2022-04-12,3,No,SP-020,2022,April,2,Tuesday,14200.0,False
ORD-117687,CUST-05341,John Thomas,martindarren@example.org,Tea Bags,Food & Beverage,Lagos,Lagos,8,6200.0,0.0,49600.0,Cash,2021-11-04,3,No,SP-006,2021,November,4,Thursday,49600.0,True
ORD-117688,CUST-12086,Jeffery Flores DDS,timothy30@example.com,Jeans,Clothing,Lagos,Lagos,9,8200.0,0.2,59040.0,POS,2022-04-10,11,No,SP-013,2022,April,2,Sunday,73800.0,False
ORD-117689,CUST-03847,Melissa Serrano,mjackson@example.org,Yoga Mat,Sports,Enugu,Enugu,12,25500.0,0.05,290700.0,Transfer,2022-01-06,12,No,SP-002,2022,January,1,Thursday,306000.0,False
ORD-117690,CUST-12052,Nancy Howell,qcrawford@example.com,Cornflakes,Food & Beverage,Enugu,Enugu,16,7000.0,0.1,100800.0,Online,2023-05-10,2,No,SP-038,2023,May,2,Wednesday,112000.0,False
ORD-117691,CUST-19466,Hannah Reed,sierra27@example.org,Board Game,Toys,Kano,Kano,19,6100.0,0.15,98515.0,Online,2021-10-13,9,No,SP-014,2021,October,4,Wednesday,115900.0,False
ORD-117692,CUST-05716,Gary Hall,lbrandt@example.net,Rice (5kg),Food & Beverage,Kaduna,Kaduna,4,6500.0,0.0,26000.0,Transfer,2022-12-13,14,No,SP-021,2022,December,4,Tuesday,26000.0,True
ORD-117693,CUST-11809,Samantha Rios,icombs@example.com,Frying Pan,Home & Kitchen,Kano,Kano,18,31100.0,0.0,559800.0,Card,2022-09-23,11,Yes,SP-005,2022,September,3,Friday,559800.0,True
ORD-117694,CUST-09741,Melissa Williams,hlogan@example.org,Curtains,Home & Kitchen,Enugu,Enugu,4,30700.0,0.1,110520.0,Cash,2022-04-02,2,No,SP-041,2022,April,2,Saturday,122800.0,False
ORD-117695,CUST-14112,Nancy Lane,parkerkatherine@example.net,Coffee Beans,Food & Beverage,Kaduna,Kaduna,5,4100.0,0.15,17425.0,Online,2023-10-07,11,No,SP-007,2023,October,4,Saturday,20500.0,False
